veiculo_id,serie,camada,competencia,saldo_inicial,juros_programados,amortizacao_programada,saldo_final,juros_pagos_realizado,amortizacao_paga_realizada,status,fonte_id,status_dado,nota_metodo
CRI_K2,Série 2,Sênior,2024-10-01,140121900.0,n/d,n/d,141871192.6,0.0,0.0,Realizado,CVM_CRI_2024_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 2,Sênior,2024-11-01,141871192.6,n/d,n/d,126699303.89,7254490.0,9254257.26,Realizado,CVM_CRI_2024_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 2,Sênior,2024-12-01,126699303.89,n/d,n/d,121876224.34,1295868.22,4917252.81,Realizado,CVM_CRI_2024_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 2,Sênior,2025-01-01,121876224.34,n/d,n/d,n/d,1377010.89,1951607.08,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: n/d, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 2,Sênior,2025-02-01,n/d,n/d,n/d,n/d,1419666.13,3043239.41,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: n/d por conflito de unidade, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 2,Sênior,2025-03-01,n/d,n/d,n/d,n/d,1256886.42,3552198.47,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: n/d por conflito de unidade, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 2,Sênior,2025-04-01,n/d,n/d,n/d,109387940.68,1157112.39,3775344.65,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 2,Sênior,2025-05-01,109387940.68,n/d,n/d,105933871.07,1177376.8,3482911.88,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 2,Sênior,2025-06-01,105933871.07,n/d,n/d,101810136.29,0.0,0.0,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 2,Sênior,2025-07-01,101810136.29,n/d,n/d,101252460.86,1104720.31,1536525.61,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 2,Sênior,2025-08-01,101252460.86,n/d,n/d,101252460.86,0.0,0.0,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 2,Sênior,2025-09-01,101252460.86,n/d,n/d,95339218.1,1108804.3,2825559.48,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 2,Sênior,2025-10-01,95339218.1,n/d,n/d,92832969.37,1148141.15,3264666.05,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 2,Sênior,2025-11-01,92832969.37,n/d,n/d,89343386.0,913795.56,2433580.45,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 2,Sênior,2025-12-01,89343386.0,n/d,n/d,87032128.82,913795.56,2433580.45,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 2,Sênior,2026-01-01,87032128.82,n/d,n/d,83687116.1,1029874.78,3269708.9,Realizado,CVM_CRI_2026_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 2,Sênior,2026-02-01,83687116.1,n/d,n/d,80615516.0,945533.64,2915707.4,Realizado,CVM_CRI_2026_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 2,Sênior,2026-03-01,80615516.0,n/d,n/d,78581084.0,781341.94,2188457.85,Realizado,CVM_CRI_2026_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 2,Sênior,2026-04-01,78581084.0,n/d,n/d,74652529.0,929871.27,3812806.36,Realizado,CVM_CRI_2026_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 2,Sênior,2026-05-01,74652529.0,n/d,n/d,72227698.0,803508.64,2405282.86,Realizado,CVM_CRI_2026_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 3,Mezanino,2024-06-01,n/d,n/d,n/d,75140250.0,0.0,0.0,Realizado,CVM_CRI_2024_CLASSE,Documentado,"Saldo final: valor unitário × quantidade reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados. Saldo inicial da primeira competência permanece n/d; Total_Integralizado não foi usado como saldo corrente."
CRI_K2,Série 3,Mezanino,2024-07-01,75140250.0,n/d,n/d,76226250.0,0.0,0.0,Realizado,CVM_CRI_2024_CLASSE,Documentado,"Saldo final: valor unitário × quantidade reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 3,Mezanino,2024-08-01,76226250.0,n/d,n/d,77279250.00000001,0.0,0.0,Realizado,CVM_CRI_2024_CLASSE,Documentado,"Saldo final: valor unitário × quantidade reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 3,Mezanino,2024-09-01,77279250.00000001,n/d,n/d,78303750.0,0.0,0.0,Realizado,CVM_CRI_2024_CLASSE,Documentado,"Saldo final: valor unitário × quantidade reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 3,Mezanino,2024-10-01,78303750.0,n/d,n/d,79451874.45,0.0,0.0,Realizado,CVM_CRI_2024_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 3,Mezanino,2024-11-01,79451874.45,n/d,n/d,80433078.9,0.0,0.0,Realizado,CVM_CRI_2024_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 3,Mezanino,2024-12-01,80433078.9,n/d,n/d,81574516.57,0.0,0.0,Realizado,CVM_CRI_2024_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 3,Mezanino,2025-01-01,81574516.57,n/d,n/d,n/d,6854900.33,4293015.64,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: n/d, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 3,Mezanino,2025-02-01,n/d,n/d,n/d,n/d,1090773.81,6354960.22,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: n/d por conflito de unidade, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 3,Mezanino,2025-03-01,n/d,n/d,n/d,n/d,935299.91,1972509.12,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: n/d por conflito de unidade, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 3,Mezanino,2025-04-01,n/d,n/d,n/d,60969009.74,887495.32,2098348.17,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 3,Mezanino,2025-05-01,60969009.74,n/d,n/d,59073019.9,918863.29,1934951.05,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 3,Mezanino,2025-06-01,59073019.9,n/d,n/d,56561186.83,0.0,0.0,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 3,Mezanino,2025-07-01,56561186.83,n/d,n/d,56497712.33,887541.12,853550.34,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 3,Mezanino,2025-08-01,56497712.33,n/d,n/d,56497712.33,0.0,0.0,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 3,Mezanino,2025-09-01,56497712.33,n/d,n/d,53185277.52,895418.74,1569755.27,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 3,Mezanino,2025-10-01,53185277.52,n/d,n/d,51799732.61,927411.87,1813703.37,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 3,Mezanino,2025-11-01,51799732.61,n/d,n/d,49804198.0,737758.95,1351989.13,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 3,Mezanino,2025-12-01,49804198.0,n/d,n/d,48551142.08,737758.95,1351989.13,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 3,Mezanino,2026-01-01,48551142.08,n/d,n/d,46673784.28,831780.47,1816504.94,Realizado,CVM_CRI_2026_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 3,Mezanino,2026-02-01,46673784.28,n/d,n/d,44927966.0,763568.96,1619837.45,Realizado,CVM_CRI_2026_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 3,Mezanino,2026-03-01,44927966.0,n/d,n/d,43833669.0,630744.68,1215809.91,Realizado,CVM_CRI_2026_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 3,Mezanino,2026-04-01,43833669.0,n/d,n/d,41619530.0,746066.76,2118225.76,Realizado,CVM_CRI_2026_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 3,Mezanino,2026-05-01,41619530.0,n/d,n/d,40262437.0,639763.58,1336268.27,Realizado,CVM_CRI_2026_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 4,Subordinada,2024-06-01,n/d,n/d,n/d,30039600.0,0.0,0.0,Realizado,CVM_CRI_2024_CLASSE,Documentado,"Saldo final: valor unitário × quantidade reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados. Saldo inicial da primeira competência permanece n/d; Total_Integralizado não foi usado como saldo corrente."
CRI_K2,Série 4,Subordinada,2024-07-01,30039600.0,n/d,n/d,30607200.0,0.0,0.0,Realizado,CVM_CRI_2024_CLASSE,Documentado,"Saldo final: valor unitário × quantidade reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 4,Subordinada,2024-08-01,30607200.0,n/d,n/d,31130700.0,0.0,0.0,Realizado,CVM_CRI_2024_CLASSE,Documentado,"Saldo final: valor unitário × quantidade reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 4,Subordinada,2024-09-01,31130700.0,n/d,n/d,31640700.0,0.0,0.0,Realizado,CVM_CRI_2024_CLASSE,Documentado,"Saldo final: valor unitário × quantidade reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 4,Subordinada,2024-10-01,31640700.0,n/d,n/d,32213440.05,0.0,0.0,Realizado,CVM_CRI_2024_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 4,Subordinada,2024-11-01,32213440.05,n/d,n/d,32702469.27,0.0,0.0,Realizado,CVM_CRI_2024_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 4,Subordinada,2024-12-01,32702469.27,n/d,n/d,33269090.58,0.0,0.0,Realizado,CVM_CRI_2024_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 4,Subordinada,2025-01-01,33269090.58,n/d,n/d,n/d,n/d,n/d,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: n/d, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 4,Subordinada,2025-02-01,n/d,n/d,n/d,n/d,4033237.23,0.0,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: n/d por conflito de unidade, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 4,Subordinada,2025-03-01,n/d,n/d,n/d,n/d,4629534.0,0.0,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: n/d por conflito de unidade, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 4,Subordinada,2025-04-01,n/d,n/d,n/d,35700961.05,0.0,0.0,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 4,Subordinada,2025-05-01,35700961.05,n/d,n/d,36394810.25,0.0,0.0,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 4,Subordinada,2025-06-01,36394810.25,n/d,n/d,37073136.65,0.0,0.0,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 4,Subordinada,2025-07-01,37073136.65,n/d,n/d,31042825.29,6717972.89,0.0,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 4,Subordinada,2025-08-01,31042825.29,n/d,n/d,31042825.29,0.0,0.0,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 4,Subordinada,2025-09-01,31042825.29,n/d,n/d,22867747.84,494826.58,2597936.51,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 4,Subordinada,2025-10-01,22867747.84,n/d,n/d,20930554.68,444716.75,878665.45,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 4,Subordinada,2025-11-01,20930554.68,n/d,n/d,19962717.0,351036.9,540795.65,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 4,Subordinada,2025-12-01,19962717.0,n/d,n/d,19469045.67,351036.9,540795.65,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 4,Subordinada,2026-01-01,19469045.67,n/d,n/d,18713472.85,395861.49,726601.98,Realizado,CVM_CRI_2026_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 4,Subordinada,2026-02-01,18713472.85,n/d,n/d,18005559.0,363371.36,647934.98,Realizado,CVM_CRI_2026_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 4,Subordinada,2026-03-01,18005559.0,n/d,n/d,17577335.0,300095.71,486323.97,Realizado,CVM_CRI_2026_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 4,Subordinada,2026-04-01,17577335.0,n/d,n/d,16684558.0,355437.66,847290.3,Realizado,CVM_CRI_2026_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 4,Subordinada,2026-05-01,16684558.0,n/d,n/d,16140523.0,305106.27,534507.31,Realizado,CVM_CRI_2026_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 5,Júnior/Subordinada,2024-06-01,n/d,n/d,n/d,22530150.0,0.0,0.0,Realizado,CVM_CRI_2024_CLASSE,Documentado,"Saldo final: valor unitário × quantidade reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados. Saldo inicial da primeira competência permanece n/d; Total_Integralizado não foi usado como saldo corrente."
CRI_K2,Série 5,Júnior/Subordinada,2024-07-01,22530150.0,n/d,n/d,22763025.0,0.0,0.0,Realizado,CVM_CRI_2024_CLASSE,Documentado,"Saldo final: valor unitário × quantidade reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 5,Júnior/Subordinada,2024-08-01,22763025.0,n/d,n/d,22988025.0,0.0,0.0,Realizado,CVM_CRI_2024_CLASSE,Documentado,"Saldo final: valor unitário × quantidade reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 5,Júnior/Subordinada,2024-09-01,22988025.0,n/d,n/d,23205150.0,0.0,0.0,Realizado,CVM_CRI_2024_CLASSE,Documentado,"Saldo final: valor unitário × quantidade reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 5,Júnior/Subordinada,2024-10-01,23205150.0,n/d,n/d,23445088.52,0.0,0.0,Realizado,CVM_CRI_2024_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 5,Júnior/Subordinada,2024-11-01,23445088.52,n/d,n/d,23645161.66,0.0,0.0,Realizado,CVM_CRI_2024_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 5,Júnior/Subordinada,2024-12-01,23645161.66,n/d,n/d,23868282.15,0.0,0.0,Realizado,CVM_CRI_2024_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 5,Júnior/Subordinada,2025-01-01,23868282.15,n/d,n/d,n/d,1421715.65,0.0,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: n/d, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 5,Júnior/Subordinada,2025-02-01,n/d,n/d,n/d,n/d,236532.14,0.0,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: n/d por conflito de unidade, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 5,Júnior/Subordinada,2025-03-01,n/d,n/d,n/d,n/d,217058.11,0.0,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: n/d por conflito de unidade, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 5,Júnior/Subordinada,2025-04-01,n/d,n/d,n/d,24748789.84,0.0,0.0,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 5,Júnior/Subordinada,2025-05-01,24748789.84,n/d,n/d,24982324.37,0.0,0.0,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 5,Júnior/Subordinada,2025-06-01,24982324.37,n/d,n/d,25038251.85,0.0,0.0,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 5,Júnior/Subordinada,2025-07-01,25038251.85,n/d,n/d,25467412.67,0.0,0.0,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 5,Júnior/Subordinada,2025-08-01,25467412.67,n/d,n/d,25467412.67,0.0,0.0,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 5,Júnior/Subordinada,2025-09-01,25467412.67,n/d,n/d,25961920.07,0.0,0.0,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 5,Júnior/Subordinada,2025-10-01,25961920.07,n/d,n/d,26230353.78,269034.65,1389215.1,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 5,Júnior/Subordinada,2025-11-01,26230353.78,n/d,n/d,24785530.0,210191.85,675987.07,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 5,Júnior/Subordinada,2025-12-01,24785530.0,n/d,n/d,24137661.49,210191.85,675987.07,Realizado,CVM_CRI_2025_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 5,Júnior/Subordinada,2026-01-01,24137661.49,n/d,n/d,23212086.07,236859.64,908259.97,Realizado,CVM_CRI_2026_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
CRI_K2,Série 5,Júnior/Subordinada,2026-02-01,23212086.07,n/d,n/d,22366322.0,217472.12,809918.73,Realizado,CVM_CRI_2026_CLASSE,Documentado,"Saldo final: saldo agregado reconciliado, controlado por Valor_Atualizado_Emissao. Unidade sem reconciliação permanece n/d; pagamentos realizados ficam documentados."
